,n,Labels,comment_text
7677,,1,spännande vad sa islamisten kl en lördagsmorgon då han gå o lägg dig
1855,33.0,0,läste på twitter från flera källor som var där att brandlarmet inne på åhlens hade utlösts just innan lastbilen kom farande  om det stämmer så lär det ju inte ha varit helt spontant
1980,34.0,0,om han var is sympatisör och delat material på facebook borde han väl vara känd av säpo  räcker väl med att bara dela en is grej så är man under luppen s a s
3233,56.0,0,jag funderade på samma sätt igår  men då att terroristen tog höger ned på olofsgatan eller t o m sveavägen  men det är väl inte utrett än hur färden gick    poängen med min fundering var att omvägen gav tid och plats att lägga en bomb i bilen    fb  lastbil har kört in i folkmassa i stockholm
3598,9.0,0,är bevisen så starka att han redan är dömd
933,24.0,0,men han i london lyckades ju ta kål på flera med en vanlig bil  snabbare och mer manöverbar  går även att köra på trottoarer
3963,14.0,0,enligt svt har polisen hittat sprängmedel i lastbilen  det gör ju ölstöld ganska osannolikt
6770,,1,i Eller alltid när man ställer upp sin kamera så skall nån jävel fram och vinka eller lite allmänt synas i bild
5626,,1,öh reflekterade du ens själv över detta innan jag skrev ned det frågan var om säpo hade koll på vad som händer det har de uppenbarligen inte och att mycket inte ligger på det intrycket
5506,,1,jaha se hur juristerna i det här landet blivit mycket sjuka människor
6072,,1,jag fått en obehaglig känsla av att polisen inte löser det hela och klarar ju för fan ingenting hur mycket resurser man ändå öser över organisationen ledningen måste utgör pappskallar och man är konstant inställd på att bekämpa islamismen om killen som kliver ur lastbilen inte grips hinner han väl byta kläder och försvinna snart han ser ut som vilken brottsling söm helst sorgligt länge sverige varit ett sådant tillhåll för en massa slödder
1682,2.0,0,daily mail
4179,16.0,0,om du med mgm menar han som dödade människor med lastbilen så vet jag inte det
4026,18.0,0,sant  meningen kanske var inte att dö utan smita ner i tunnelbanan och försvinna  ungefär som palmes mördare
8047,,1,och vad mycket hade du kunnat kunna med en ben sauer i munnen hade du modigt stått kvar och siktat på föraren och han kör 130 km h rakt emot dig och satt ett klockrent skott i huvudet på honom rakt igenom rutan precis som i filmerna
6446,,1,för två veckor sedan arresterades någon hög svensk polis tor spioneri internationellt men swe vägrade lämnas ut ryssland kan inga detaljer kan det ha varit denne man då lär lär bli rycka på säpo just nu
4116,36.0,0,allting stämmer in på ebba i hennes mammas beskrvning  blå jacka  lila byxor  brunt hår  brun väska      men jag förstår att polisen vill ha dna test för att bli   när det handlar om ett sådant läge
988,15.0,0,att han knyckte en lastbil tyder väl på att det inte var särskilt mycket planering
7012,,1,rysk mongol varför är jag inte och hör jag till ryssrunkarna på flashback vilken rysk delrepublik än han ifrån
3453,21.0,0,länka inte  det är inte ens rätt födelsedata på det kortet  kom ihåg att man tagut en som är   enligt media
2896,95.0,1,vill du ha en live sändning från förhörsrummet eller    fatta att polisens jobb inte har som högsta prioritet att informera såna som dig om varje steg dom tar  deras jobb är att samla  sammanställa bevis  förhöra alla på plats   gm  kommer ta månader innan han blir åtalad och då får man ta del av fupen som då är offentligt material    det har fan bara gått  timmar             japp  svenska staten är ansvariga  jävla koko  man blir orolig när man läser såna här inlägg    att vara skeptisk till allt är sunt  men du lider av någon sjukdom
3778,51.0,0,stämmer det att ryssland har försökt få denna mannen utlämnad på grund av terrormisstanke eller liknande men att de ansvariga i sverige vänt andra kinden till och låtit han stanna och nu händer detta    om det stämmer så är det ju en stor skandal  det hade kunnat stoppats i så fall
5658,,1,enligt vittnen hette det att gärningsmannen haft ett svarthyat och elakt utseende några utav de närvarande tänkte stoppa honom när han hoppade ur lastbilen men han han lär ha kommit undan genom att kalla dom jävla rasister Några var helt enkelt rädda för gärningsmannen och lät honom springa iväg nästa helg Låt terroristerna vara beväpnade med knivar och sprängmedel då kan vi snacka om verklig terrorism
7618,,1,härligt att se att vänstern är här och kämpar vad vore det för konstigt om terroristen hade fått avslag på sin asylansökan det fast ju bevisligen inget hänt förut
3093,36.0,0,eller    varför ska sverige som inte blandat sig så mycket i internationell skit utsättas  danmark har ju faktiskt haft få dåd och ändå har de både karikatyrer och aktiv strid mot talibaner i afghanistan bakom sig
3155,50.0,0,det står i media att han hade rånarluva och glassplitter i en butik och betedde sig konstigt  alltså om det stämmer så är det konstigt att han inte greps tidigare  åkte han arlanda express med rånarluva med glas på sig och sedan gått in i en bensinmack  allt verkar konstigt
5069,23.0,0,polisen tycks ha varit vansinnigt snabbt på plats igår    typ verkligen direkt    någon som vet var närmsta  bas  för dem ligger från åhléns
5806,,1,kan ta ha vart så skadad han trodde att skulle dö i krocken
3201,167.0,1,det är väl precis det som gör en så totalitär religion som islam oförenlig med svenska samhället  där vi lämnat gamla sura ihopfantiserade böcker skrivna av perversa snuskhumrar bakom oss  och baserar vår samhällsstruktur på sunt förnuft istället  spiritualism  javisst  men samhället går före  gäller inte bara islam  katolicismen  hinduismen  buddhismen  dårskap alltihop som inte hör hemma i ett modernt samhälle    hedersmord  självmordsattacker  kvinnoplågeri  framhetsad terrorism och extremism  ett skughsamhälle som vi o sverige helt enkelt inte rår på     hur skall vi skydda oss mot sådant här  det känns helt omöjligt  vi måste ju hjälpa folk som behöver hjälp  hur  rent praktiskt  gör vi det  att stoppa alla som behöver hjälp är inte ett alternativ i mina ögon  men efter gårdagens händelse måste vi omvärdera vår nuvarande ståndpunkt ordentligt  om det visar sig att denne man hade kunnat stoppas vid gränsen  måste vi börja stoppa fler vid gränsen  om han fanns på någon av säpos listor  måste säpo få mer frihet att agera innan sådant här händer
7331,,1,blev lagomt irriterad och heliumtantan från svt som försökte intervjua poliserna på gatan med sina upprepande kort polisen var meter tack svt tanten två sekunder senare och vad långt skulle vi backa sa du
1098,32.0,0,tror inte man har koll på det ännu  skadade verkar fortfarande komma in på sjukhus enligt af  om det är pga chock det vet jag ej men det kan det ju va
7544,,1,och det verkar ju lite pinsamt om det visar sig vara någon sinnesförvirrat pucko som ligger bakom jag menar fransmännen gör antagligen detta för man de tror det är ett terroristattentat vad jag minns gjorde knappast något liknande sedan vansinnesfärden i gamla stan
2844,35.0,1,öh  reflekterade du ens själv över detta innan du skrev ned det    frågan var om säpo hade koll på vad som händer       det har de uppenbarligen inte  och att hotnivån inte ändrats förstärker det intrycket
886,10.0,0,verkar som att högvakten extenderat sin patrullering till gamla stan
3342,10.0,0,va     om du syftar på ebba så var det trollning
7047,,1,första bilden sitter han och pekar med sitt högra pekfinger jaha det blir bästa mamman att börja jobba dubbla skift och så hon kan försörja sin barnaskara som idioten hade lämnat oss med
6540,,1,nej hytten med man sitter är ffs mer eller dubbelt intakt
6096,,1,dom har uttryckligen sagt men ingen är orolig Var fan får du det till att dom har en mgm gripen eller seriöst
515,40.0,1,är du seriös    har du inte sett bilden på den gripne    om det luktar skit  ser ut som skit  smakar som skit  ja då är det skit    vad mer är bilden behöver du för att dra slutsatsen  var inte naiv
3356,37.0,0,att börja hata muslimer för detta dåd är som att hata glass för att en fågel sket på din bil      räder i sverige där polisen registrerar  alla papperslösas  bättre kontroll vid gränserna och full fokus på integrationsfrågor
4833,40.0,0,fick veta idag av en bekant att i förorten östberga igår  visade likasinnade till terrordådet sin sympati med dådet  genom att tända på tre bilar mitt under landssorgen     vet någon nått om fler liknade sympatiaktioner i andra förorter under gårdagen
1453,5.0,0,någon siffra på antal döda
3553,24.0,0,det finns inga skottskador vad du vet menar du nog  sjukhusen tar emot fler personer än bara de som kommer från det här dådet
3609,12.0,0,ni har hängt ut fel snubbe  den som ni misstänker är hemma
7322,,1,någon som såg blatten som tog tillfälle till samlag och höll v tecken framför hans kamera jävla vidriga horunge
4665,27.0,0,jag tror att det sista betonglejonet som släpades med under bilen gjorde att han förlorade styrförmågan och kraschade in i åhlens  vilket i så fall var tur
2506,57.0,0,nä faktiskt inte då de  avpixlat  är de enda som skulle publicera dem  de andra medierna gör ju det mesta för att skydda osvenska gärningsmän och det vet ju de flesta redan     nog om det och man får hoppas de döda slapp lida och att de skadade blir rehabiliterade samt att gärningsmannen männen får riktigt kännbara straff
2994,26.0,0,enligt alternativmedia så var gm papperslös och även haft med sig en sprängladdning i bilen  som tydligen inte utlöstes  någon som hört något mer om detta
3999,24.0,0,är det inte anmärkningsvärt att endast ett av de fyra offren är identifierade  de flesta av oss har ju någon sorts legitimation på oss
6222,,1,men där hade jag snott en lastbil upp i centrum i sthlm Stockholm hade det varit svårt att inte ta kål på fler än pers vad är det för jävla amatör snacka tycker att aldrig ha spelat gta jag gissar på att detta var en ordentlig amatör men fruktar att riktiga is nu ser vilka möjligheter det finns i fortsättningen i tanke på all uppståndelse i världen kring det här lilla attentatet värre är att vänta med andra ord nu vet is om att pyttesmå attentat i framtiden kan få såhär stor uppståndelse jag behövde bara ta kål på någon och köra en lastbil in i en klädbutik för att tidningar och organisationer runtom hela världen skulle skriva om händelsen
8569,,1,hur tänker du och skulle han skjuta muslimer menar du islamister mördar alla som aldrig är på deras sida inklusive muslimer
906,18.0,0,det gjorde jag också när jag körde lastbil för  år sedan    men då körde jag mest i lund
28,12.0,0,det är fredag  kan vara rattfylleri även om det är mindre sannolikt
7789,,1,Nu är hans fru och barn sä korkade att de frivilligt umgås med en sån här lirare och inte håller avstånd då har man förbrukat sitt existensberättigande i det unga landet så länge de inte tar initiativ så ar de medskydliga så enkelt är det
2507,37.0,0,antagligen så har han väl bara hoppat på första bästa tåg ut ur stan  om han är boende i södertälje så är det ju pendeltåg som gäller dit också  kanske tog fel tåg i ett förvirrat tillstånd
2428,12.0,0,ja för det kollar dom på plats så dom vet med säkerhet
5043,18.0,0,lägenheten i vårberg ska tydligen varit kopplad till  åringen  att han befunnit sig där innan dådet  enligt aftonbladet
5346,,1,Varför du seriös nu hemvärnet du är hopplöst korkad militären och polisen är det som hotar och inte några granklädda jävla hippin
762,11.0,0,är det en som polisen söker  vad sa de om  skjutningarna
3747,49.0,0,nej att media belyser det så mycket som möjligt är det viktiga    och det har media ställt upp med denna gång  nu vet man vad som krävs för att skapa världsnyheter i sverige    man behöver inte kapa flygplan eller organisera stora attacker    det räcker med startnyckeln till en lastbil
4811,27.0,0,jo det är en övervakningskamera men någon har filmat av tv skärmen inne på kontoret därav skakig och dassig bild samt att alla bildrutor inte hänger med
284,15.0,0,det tar nog kortare tid än så  bajsar björnen i skogen  skiner solen på kuba
686,83.0,0,hade en nära anhörig i stan när det hände  som jag förstås genast tog kontakt med  hade varit i stadshuset för att valla runt en kompis på besök från utlandet  och åhléns i city var inte ett helt osannolikt nästa mål  men de satt på ett café i gamla stan och visste ingenting  vid stortorget ganska nära slottet  men inte så länge till  för de började evakuera även där  inte så lätt att komma därifrån när alla bussar och t banor är avstängda
4799,46.0,0,intressant  frågan är hur de har tänkt mörka detta och hur de lyckats mörka under så lång tid  måste ju finnas massor av människor inom vården som kan se med egna ögon att det är fler än fyra personer som dödats om nu så är fallet
2353,43.0,0,brott mot trafikförordningen     kod a   ej vidtagit lämpliga åtgärder för att förhindra att fordon obehörigen brukas av annan  kronor böter  bara å googla så hittar du flera som fått böter för att lämnat bilet i någon  sekund  p g a  dittan och datten
6353,,1,åringen rustam träffade ihop med en annan kompis också från syrien lör typ år sen redan får se om det är så medan min muslimpolare behagar att vakna dom har ju en tendens att sova länge på hasch
7305,,1,en isis grisknullare kan lätt ha tillgång till en öl lastbil helt omöjligt lag på att vara kött wt bonde för få betala dessa idioter
7800,,1,nej dem finns i vanlig auto låda så något dumhuvud som helst klarar en åka iväg med en sån
21,30.0,0,än så länge är det väldigt knapphändiga uppgifter  så vänta och se    en olycka kan lätt bli ett terrorattentat och vice versa med tanke på allt som hänt senaste åren
2752,26.0,0,aaaaha  så bara för att dom har gripit personer så är det rätt personer     tror nog du ska se att några blir släppta inom snar framtid
885,27.0,0,de har ju bilder på mgm  men hur ska de kunna identifera gm     endast genom tips     eller har polisen datorprogram som kan skanna ansikte  någon som vet
7933,,1,detta borde vara känt i media just i mångå fall men samtidigt låter det rimligt medan det låg döda på gatorna en dog på sjukhus och en död skrapades av från undersidan av lastbilen många timmar senare
917,13.0,1,de stängde systemet i min ort kl     på grund av terror  så idiotiskt
7124,,1,varför inte är du en brottsling själv månne jag är svag för om att deportera är också saken annan alternativ
1040,99.0,0,även i pakistan där sånt här är vardagsmat brukar terroristattentat vara över inom ett dygn    där brukar de dock ha självmordsbombande sleepers de sätter in mot räddningspersonal och anhöriga inom timmen för själva attentatet    det kommer antagligen vara avspärrningar på stora delar av drottninggatan och kvarteren runt plattan    det kommer antagligen även att bli svårt att ta sig till just t centralen av förklarliga skäl    övriga stan kommer antagligen att se ut som vanligt även om folk kommer att tänka på och prata om det här här  självklart kommer det att vara extra mycket patrullerande poliser för kamerornas skull
6335,,1,övertygad att dom gripna har begått dåd tidigare men inte vid sverige trist att svenska myndigheter har helt tappat kontrollen över vilka som befunnit sig i vårt land mgm hade flera utvisningsbeslut varför verkställs de inte istället ordnar man en ny identitet en uzbekier har många asylskäl ungefär som afghaner
7203,,1,jag sa det då och jag säger det när du är komplett idiot som skäller ut personer som du dragit fram namnen på ur arslet fb lastbil har kört in i folkmassa i mig
1265,32.0,0,tänk nu lite  stulen runt hörnan  tror du han kört iväg med den och återkommit senare  eller han har stått med en stulen lastbil i flera timmar    klart den stals strax innan
4579,3.0,0,låter som expressen
7857,,1,många runt om runt Norden skrattar åt sverige åt svenskarnas naivitet
8327,,1,någon får idén att köra en lastbil in på en gågata men lyckas bara döda pers okej bra enligt oss normala människor att de som försöker skylla på terrordåd är helt värdelösa på det men är pinsamt kanske sen förstår jag väl inte riktigt varför detta målas ut och en världsnyhet direkt stryker lyckats döda lika många människor på valfritt fotbollsderby eller mellandagsrean fast nu har terrorn kommit tillbaka Europa skönaste var ändå snubben som sa nu vet vi hur amerikanarna hade det för år sen för pers som blir nermejade av en lastbil väger ju verkligen lika tungt som
277,15.0,0,intressant slutsats  vi får väl se vad som stämmer kring gm när mer fakta kommer
5084,89.0,0,såg en som skrev på förlängda armens facebooksida     en av era rallyförare betedde sig riktigt illa i märsta idag  chauffören hade uppenbarligen problem att hålla hastigheten och skulle fram före alla till varje pris  även om det innebar att andra fick kasta sig åt sidan  reg nr gwz   bil nr    det sista jag såg av bilen var att den svängde av vid vikingavägen i valsta  hoppas på skärpning i trafiken  tack     frejgatan dit gm tog bussen igår ligger i valsta bara någon minut från vikingavägen  bara en slump eller
2084,31.0,0,ljust ute     måste ha fört ett jäkla liv med suggan framför lastbilen  välta blomkrukor  bänkar osv      många affärer  sido gator att spring in i    men  döda är ändå ett mindre mirakel
1245,17.0,0,inte media väl  ska inte polisen få analysera filmen först    säkert redan någon som nämnt samma innan
2382,20.0,0,i uzbekisk tv sa dom nyss att en släkting till maksim  shatskikh är bland dom gripna  vad det nu innebär
571,31.0,1,muslim är ingenting man ser ut att vara  det är en tro  fan vad dum du e    förövrigt så säger något mig att detta är en ensam galning och inget annat
1435,1.0,0,intern
3902,58.0,0,kan du ge ett exempel när någon nation kritiserat en annan regering ett par timmar efter en terrorattack  det här är långt från sedvanligt du väljer dina ord efter egna föhoppningar    jag är mycket intresserad av just att detta har en rysk koppling till gm   ryssland är frustrerade på sverige och jag undrar varför man kritiserade så snabbt
5089,62.0,0,det måste vara den här tråden   fb  ekobrottsmyndigheten slår till mot finansiärer av is   en av de som anhölls var medborgare i uzbekistan  en annan har ett ryskklingande namn  en tredje har ett utländskt namn som är svårt att koppla till något område direkt    ett städbolag nämns men det är inte samma som  enligt folk i tråden  skall ha nämnts på tv
1247,18.0,1,konstigt att inte aftonbladet pixlar även denna mörkerman  som de gjorde förra veckan när polisen sökte allmänhetens hjälp
6829,,1,man får inte tänka på att de inser allvaret jävla svamlande som en förskolelärare fa fan
4681,35.0,0,det har hela tiden uppgetts att lastbilen stulits på adolf fredriks kyrkogata  vad som hände därefter är väl inte helt klarlagt  men enligt dn har har gm kört runt via wallinsgatan  animerad karta i länken
3526,23.0,0,så är det såklart  förmodligen lär många chafförer vara mer uppmärksamma på detta framöver    spendrups chaffisen lär inte må så bra  fy fan
6557,,1,nej du förmedlar bara en form utav viskningslek absolut inte alls om du har en vän som verkligen lutar åt näringslivet hoppas jag det är med något utav polishuset för om du inte redan visste det är din kompis en idiot
2514,30.0,0,hade hon blivit hittad så hade vi nog hört om det  tror snarare att   tjejen på bilden är den efterlyste   det hela var fejk  hoppas  och tror  på det senare
5445,,1,ja det spruta blod från lastbilen så stämmer det fan har dom lastbils turken
1007,34.0,0,herregud vilka bilder i aftonbladet live precis   folk springer i panik  några kastar sig in i en butik och hinner på sekunden ta sig i säkerhet innan lastbilen kör förbi i sanslös fart   jävlar
4770,20.0,0,vill veta om den där  åringen är en av de döda och morsan de var en morsa till  åringen med
6508,,1,Sett till internet har du legat under en sten dom senaste månaderna att sprida information är normalt
4543,57.0,0,enl  dn pratade mamman och den nu försvunna  åriga flickan kl    om att träffas i tunnelbanan   attentatet skedde       dn skriver också att hon steg av bussen sekunder innan attentatet    stämmer det att tfn samtalet skedde   så kan hon vara försvunnen av andra orsaker    dn s uppgift om att tfn samtalet skedde   är troligtvis fel på några minuter
6857,,1,Hon är jävligt tätt med invandrare där jag har bott på tingvallavägen och känner om området väl
7862,,1,Nyligen gick europa ven sverige ut och fördömde muslim attacken på bögklubben
2064,12.0,0,om lastbilen kört genom hela drottninggatan  hur kan då endast  vara döda
5352,,1,driver annan med oss säger drog militären senast fick två heli för en stulen lastbil dessutom står det ju att idioten stal lastbilen och sen slängde in i folkmassan
7170,,1,Huruvida personen som arkebuseras är skyldig så har åklagaren inga invändningar
1690,14.0,0,en rapportering var att åkaren höll på att lasta av när gm gled in
7834,,1,det sorliga förutom alla som drabbats är varför idioten får max år och ute efter det här borde få livstid utan benådning rättsystemet är så obegripligt vekt att man mår 🙄
8224,,1,jag undrar ifall han är ett märsta steninge ligger bredvid valsta och om det är riktiga lokala affärer där har allahtecken har viftats med is flaggor och moskén i närheten har jag på mig i somras fick ett tillslag som sidan tingvallavägen och fick se två och annat
5343,,1,tycker bilderna på polisens hemsida ser bilderna faktiskt skarpare ut som vanligt misstänker man massmedias uselhet när det kommer till såna papper saker
1985,7.0,0,någon som delat på facebook        prayforstockholm   f
294,22.0,0,har man ihjäl en förare och tar dennes bil för att döda folk lär man skita högaktningsfullt i vad bilen normalt fraktar
1547,31.0,0,ja   så det inte är någon med brottsling eller nått som säger att det va han så det riktiga gm är på fri fot o kan hitta på nått mer dåd
2012,15.0,0,denne hjälte gjorde en intervju på engelska  sändes i tv  nyheterna  har någon en länk
588,27.0,1,så sjukt  o en reporter ute i hela jävla sthlm  tv hade raskt  tjejer som sprang runt o fick med både lastbil  åhlens  centralen   svt fy fan
3329,10.0,0,ser detta varje dag i malmö  mer regel än undantag
2403,12.0,0,de va en skjutning i rotebro centrum vid   där skadades nån däremot
2129,7.0,0,det verkar vara en  årig flicka försvunnen
3998,15.0,0,det man kan göra är ju  liksom norge  göra det brottsligt att tillhöra en terrororganisation
7951,,1,om polisen kör med ra paste från massmedia på sin hemsida förstår ni att de borde vara intensivt med trygghetsskapande åtgärder det går ju inte att lita på dem då
3741,14.0,0,hänvisar till mitt tidigare inlägg   fb  lastbil har kört in i folkmassa i stockholm
3508,76.0,0,kan det inte vara så att bussen faktiskt hade kört på den du såg  att allt var så kaosartat när folk sprang i olika riktningar och att bussen inte hann väja  ett alternativ skulle också kunna vara att några hjälpts åt att flytta på personen  släpat med den  i säkerhet  ett par hundra meter från platsen för att sedan börja hjälpa  om trafiken redan var avstängd så spelade det ingen roll om personen hamnade på övergångsstället
7784,,1,det har alltid varit krig i uzbekistan eller modern tid landet är inte ekonomiskt fattigt uzbekistan är också ganska säkert varför fick mgm asyl här det enda jag kan tänka mig är att han påstod att han var president det är inte alls konstigt att uzbekistan var på denna planet uzbekistan är ryssland visste att han var en tickande bomb och behandlade honom som en sådan sverige tog emot honom som en flykting pga det Europa som beslutade ha den asylpolitiken har blod kastat sina händer
2719,38.0,0,även om det visar sig vara fel person  vilket jag har svårt att tro  så måste säpo hålla öga på honom  allt tyder på att det är en radikaliserad islamist som när som helst kommer explodera  pun intended
4521,8.0,0,varför skulle de vilja hemlighålla en eventuell skottlossning
6678,,1,vad är det för slags idioter som sitter på pressmötet vem mår verkligen åt helvete jag trodde inte det var så här illa irl
5150,42.0,0,dom menar att polisens hemsida publicerar trams inom sitt specialområde väpnade insatser  jaha  det låter ju expertismässigt från tv   har dom gått gmu    polisen får väl gå ut med att deras rapportering varit  felaktig och inte bara säga att skottlossning inte förekommit
2808,45.0,1,man nr  som greps i hjulsta   vet någon vem babben är och vilket land han kommer från ursprungligen    papperslös även han  som babbe   is mongot som greps i märsta   eller    vilken adress i hjulsta var det   tv har bilder  även om det är mörkt ute
8246,,1,då skiljer sig denne man i hög grad mot sina bröder i berlin london bryssel och paris eller vill du se att dessa terrorist snurrade fungerade och drog uppmärksamheten till sig Pä ett sätt som gjorde att de greps ett par timmar efter dådet eller är du bara av någon anledning rädd för att terrorismen kan fungera om en åkeshovman tillräckligt stor näsa
556,23.0,0,har gripits men oklart om de har med dådet att göra  tror polisen gripen alla som beter sig misstänkt eller ej är samarbetsvilliga
6276,,1,vi har minst is krigare i sverige de kommer ses ur hjältar yngre mäns ögon dessa modiga män kom aldrig ner till Paris och är ivriga att göra landet världen är i krig mot jihadismen generellt uttryckt är ungefär rimligt att tänka att det kommer fler attacker och det två månader mellan paris och nicesttackerna
7291,,1,det är ju den största mardröm som följt den här dagen kommer vi aldrig glömma så är det ju fredag ge oss hoppas det då inte stör svenssons fredagsmys framför let s dance bara
4795,40.0,0,hur säker är du på att det inte finns krutladdningar i sprinklersystemet inne på åhléns  det viktiga här är inte millisekunder utan huruvida systemet kan vara förklaringen till att vittnen offer rapporterar skottlossning på platsen direkt efter att lastbilen stannats
2469,27.0,0,det är inget is tecken utan bara ett sett att visa  gud är störst   finns muslimer till idrottsmän som gör samma när de vinner eller innan match
3738,8.0,0,och  det är  suddiga bilder vi talar om
4286,14.0,0,jaså  tycker till och med att det varit mer folk i rörelse än vanligt
7476,,1,en dam blev påkörd en snubbe gick av på mitten Han blev av med båda benen en snubbe fick blev överkörd en tant blev överkörd
5289,,1,Så lilla svenskar vad annars skulle det kunna vara får dåd vansinnnes dåd nä en ren och skär terror aktion ja nu är jag ju en halv britt finne så jag ser upp i hemlandet med icke blåa svenska ögon suck ni svenskar är sååå grå att några utav er kan verken se uppfatta alvar och dyl heja sverige
1716,65.0,0,nja nä inte så värst svårt och startar man bara på en lågväxel l men det kan hoppigt gå att starta på h så rullar det nog på om de bara hittar handbromslåset  alla brandbilar har automatlådor men distributionsbilar är det bara en del som har      sen får vi hoppas att regeringen förstått risken med muslimer som är så anti mot väst sätt att leva
2604,24.0,0,det var inte riktigt så jag menade    utan frågan ställdes i syfte av att beräkna antalet dödade offer  ju fler kroppssäckar ju fler dödsoffer
7699,,1,öh reflekterade du heller själv över brott innan du skrev ned det fråga var om säpo hade koll på vad so händer det har de uppenbarligen inte och att hotnivån inte ändrats förstärker det intrycket
1704,29.0,0,en död och  skadade den gången   så nog är det här betydligt värre  dock är det intressant att klimatet  var såpass annorlunda att man då aldrig utgick ifrån terrorbrott
6714,,1,de stängde systemet runt min ort kl på grund av terror låter idiotiskt
6496,,1,hur tänker du nu skulle du skona muslimer menar du islamister mördar alla som inte står till deras sida inklusive muslimer
2139,19.0,0,det finns ingen med det namnet i tälje  däremot en annan ahmedov som har byggfirma   år  hittar ingen rustam
3239,82.0,0,vilket ju är riktig enkelt om han står precis bakom den  är ju bara att släppa tuben på vagnen så träffar den ju  men jag vet inte hur detta skulle utlösa en detonation     menar du att korvgubben alltså detonerade en bomb i korvvagnen för att kunna slå ut den skenande lastbilen  hur visste ens korvgubben att han skulle vara beredd den dagen  har han alltid korvvagnen full av tnt  varför är han inte inspärrad för flera år sedan om det är fallet
2383,48.0,0,enligt min uppfattning i alla fall  kontot som efterlyste har blivit borttaget enligt någon annan användare    jag ser det också som orimligt att polisen inte skulle känna till offren när alla andra tycks kunna göra det  det var ju just polisen som bekräftade de  som dog på plats
4311,17.0,0,om en lastbil kör i snabb hastighet och du träffas så bryts kroppen och ben inuti itu
1285,22.0,0,precis   döda och  skadade samt hur han gick tillväga när han utförde sina attacker     breivik är lite annorlunda jämfört med dessa terrorattacker
7726,,1,detta är väl något du funderat på lastbilen skulle lossa och nycklarna sitter i tändningslåset hur kan man vara så rädd hur man sticker de i låset skulle bara lossa några backar öl en person hoppar in i förarhytten och snor bilen bränner i väg
7199,,1,välkommen till internet har du legat under en sten två första åren att sprida information är normalt
8115,,1,Vi blir nog ändring på det i det nya sverige lastbilar måste from nu säkras som bara det handlade var skarpladdade vapen tack till våra ryggradslösa människor som skapat detta otrygga samhället
3930,12.0,0,men varför finns han inte på ratsit  är inte det lite märkligt
6183,,1,hur fan är inte denna tomte inlåst sedan länge han basunerar bara ut sina känslor för is men ändå får han jobba långt på sveriges gator hoppas familjen kvickt blir hemskickade de är sannolikt sympatisörer även de troende som vid fallet med självmordsbombaren
5985,,1,Titta på alla videos filmer och filmer så är de bara invandrare i stockholm fyfan jag har gett upp hoppet detta är inte sverige någonmer helt sjukt hur snabbt det har gått finns ingen framtid
6889,,1,första offret satt blodig vid guldsmedbutiken mellan barnhusgatan drottninggatan adolf fredriks kyrkogata måste ha varit det första offret ölbilen sägs ju mest stulen utanför caliente på adolf fredriks kyrkogata en riktig sktirestaurang för övrigt kanske var hon lastbilschaffisen som sägs försökt stoppa ölbilskaparen som satt där det var redan vid tretiden blod på gatan hoppas han klarade detta och vi vart alla tillbakamotade till stockholm city conference centre galmla ärevördiga norra latin nu ett år och fan vad mycket unga blonda poliser i hjälm och skyddsväst det sprang runt nåt slags feministisk manifestation vid fem sex eller nåt sånt kunde vi i tropp gå vägen mot norra bantorget jag tog vägen över kungsholmen via barnhusbron och förbi stadshuset och gångvägarna parallellt med tågspåren till övernattningslägenheten på söder det var en fin kväll aldrig sett så många promenerande i stockholm utsikten mot västerbron var vacker och tänk att när såna här hemska saker händer så kan kvällen ändå vara superfin och jag tänker att jag kanske inte borde skriva så vasst på flashback har aldrig varit så rädda förut det hemska och riktiga har bara läst och sett på tv att se på riktigt bara en sekund var inte upplyftande och inget blir ju bättre av att skriva hätskt inte ens i det fina vackra fantastiska mångkulturella sverige där dit allt och alla släpps in och det är nog sista gången jag jobbar i stockholm kanske också sista gången jag skriver vad jag tycker om det mångkulturella sverige den mångkulturella verkligheten jag sett i dag verkligheten som jag sett i dag har kanske med fog täppt till truten på mig hårda ord rår inte bot på det skräp jag på detta dag ställer inget tillrätta södra tyskland känns betydligt tryggare trots att det är varken öppet eller en humanitär stormakt eller hbtq certifierat glad att jag klarade mig undan ölbilen och hoppas alla skadade klarar sig så helskinnade det bara är möjligt ruggigt nära så nära vill nog ingen av oss ju komma verkligheten hoppas också att man skjuter gärningsmannen eller kvinnan vi är väl jämställda först får man gärna tortera honom henne bara lite lite humanitärt stormatksmässigt humant bara rispa lite först innan man skjuter skallen av honomhenne kanske av hans hennes släkt också
1591,25.0,0,det är väldigt bra att vi har den kapaciteten   synd att den behövs dock  men finns inget land i europa som inte har liknande enheter
8377,,1,om han på alla sätt är ute är jag det också har lämnat blod i bilen ett flertal gånger dessutom gått hemifrån utan att öppna ytterdörren med andra ord hade nån kunnat gripa in hämtat en kökskniv och sen gått hem och mördat folk nä så som personen du svarade resonerade är fan omänskligt
8052,,1,en människa med god mage benen sitter ihop i övriga kroppen via moset
2162,8.0,0,här är en film på när mgm     grips
2396,26.0,1,jag kände igen hjulsta direkt från första bilden  det är från hidinge backe  bra att de griper asen   vill verkligen veta vem som greps i hjulsta
317,34.0,0,vilken live sändning skulle ni säga är bäst om man vill ha det bästa och senaste nytt samt det som är mest sanningsenligt  kollar svt men reportern på plats vid drottningsgatan känns lite lost
