,n,Labels,comment_text
1986,18.0,0,detta undrar jag också  tyder detta på att dådet var ett insiderdåd  vem trycker på en sådan centralknapp
1369,21.0,0,läge att slänga upp en jävla massa cctv i city  ofattbart att de inte har bättre koll på vem gärningsmannen är
2811,19.0,0,han var den som greps i hjulsta och det är inte bekräftat att det har med händelsen att göra
659,9.0,1,polisens bild på den misstänkta gärningsmannen    är nån förvånad
1794,10.0,0,ok tack  utveckla tack  med ditt nick bor du veta
2511,25.0,1,håller med  stadsplaneringen verkar sega efter rejält när det gäller förebyggande anti terrorist åtgärder    några ynka betonglisor hejdar inte en tung lastbil              det är ni
3397,79.0,0,det har han inte gjort enligt några uppgifter som framkommit hittills iaf    tydligen har han jobbat i byggbranschen i sverige som många andra från postsovjetiska stater som kommer hit för att arbete  inte för att bosätta sig  men vem vet  det kanske bara varit en  front  för att kunna begå terrorbrott men det känns långsökt  snarare är det någon som blivit radikaliserad nog och har tillräckligt lite på hjärnkontoret eller med någon annan typ av problem för att flippa
4282,32.0,0,klockslagen mamman angivit  samt platsen flickan skulle befinna sig på  sen ser benen inte så smala ut men antar dom kan svullna upp i ett sånt fall  väskan är nog ngn annans
1147,51.0,0,är i rinkeby nu och polisen är här  jag pratade med dom nyss och de sa att de är rädda att nazister och andra högergrupper ska komma ut och bråka  de ska öka skyddet på moskéer sa polismannen  hörde på hans radio att den sökte mannen ska tala franska och arabiska
3272,16.0,0,ni och avpixlat har hängt ut fel mgm    den ni pratar om har inte blivit arresterad
608,34.0,0,undra om den riktiga lastbilschauffören gav ifrån sig lastbilen tämligen enkelt eller om han gjorde motstånd  annars om gm  snodde  bilen är det väl allvarligt att lämna nycklarna i lastbilen och eller inte låsa
3582,95.0,0,en sammanfattning på det som framkom i samband med pressträffen hittills  döda   skadade   kvar på sjukhus gripit en person  anhållen på sannolika skäl misstänkt för terrorbrott kan inte utesluta att fler kan vara inblandade påträffat en anordning i bilen som inte hör hemma där  kan vara en bomb eller någonting annat nationell säkerhetshändelse  alla tillgängliga resurser i landet kommer hjälpa till polistätheten i övriga landet har förtätat försvarsmakten hjälper till med transportresurser inriktningen för säkerhetspolisen har varit att förhindra flera attentat anhålla mannen förekommer inte i några av säkerhetspolisens register men förekommer i säkerhetspolisens underrättelseflöde
1930,37.0,0,varför  är det några slags vip passagerare som genast måste ta sig ur landet    att man fryser kollektivtrafik är jättebra  och det sista man skulle vilja öppna är väl ändå kollektivtrafik som ansluter till flygplatser m m
197,19.0,0,har väl att göra med att det verkar vara en pågående händelse  mycket förvirring och oklara uppgifter just nu
2931,55.0,0,vaknar upp till en totalt annorlunda stadskärna  tyst och extremt få bilar ute och knappt några människor i rörelse     om det har funnits en sprängladdning i bilen indikerar det på mer  hjärna   och ev nätverk  i denna operation än vad man först trott  således är faran inte över   undviker alla större gator folksamlingar butiker framöver
2327,28.0,0,nja många jihadister förväntar sig väl nästan att dö  och ser det som en befrielse  hellre låta de skyldiga leva med vad de gjort bakom galler  säger jag
4389,9.0,0,skjuter man med en revolver kastas inga tomhylsor ut
766,4.0,0,finns det någon utpekad
4496,7.0,0,bromsarna på en lastbil manövreras med tryckluft
4218,7.0,0,någon som vet ålder på det döda
3255,97.0,0,en sak jag inte blir klok på är hur terroristen kunnat lämna lastbilen helskinnad  den gick  vad jag förstår  i  knyck i timmen  han lär knappast ha använt bilbälte heller med tanke på den korta tiden han haft från att sno lastbilen och köra iväg med den  samt att han avvek från platsen snabbt    dels har vi det faktum att lastbilen krashade i full fart in i åhlens  vartpå förarhytten blivit fullständigt demolerad  och sedan dels det faktum att hela förarhytten var övertänd  hur kan man bara lugnt strutta iväg från platsen helt helskinnad efter något sådant
202,28.0,0,m   har han lyckats hamna på drottninggatan och kört den sträckan i en högre hastighet är det konstigt att det bara är  skadade    smockat med folk där efter
3510,40.0,0,killen verkar tagit miste på infart till åhlens  meter bort längre bort hade han lyckats med detta  och sprängt hela varuhuset  med nått tusental döda dessutom var han nog nån halvtimma för tidigt ute för att få med sig fler
4931,,1,nazister typ brevik är inte slumpmässigt antingen ett psykfall eller radikal muslim gissar säkert på det senare det bir liten roll om man är öl eller falafel
5535,,1,ja tro är en tro som till ingen del mörkhyade med skägg har så jo det kan det och jag har aldrig påstått att det inte är en ensam person det kan mycket väl vara en turkisk muslim som gjort det tycker inte att den där påhoppet var befogat med tanke på att jag skriver något om varken det eller att det inte skulle vara ett ensamdåd
1733,45.0,0,är det verkligen klokt att frysa lokaltrafiken för att försvåra flyktvägar    eller är det bättre att hålla så många linjer öppna som det går  dvs bort från själva dådet     för att rädda så många möjligt    vill verkligen veta hur man tänkt för sådana här scenarion
5791,,1,alltså inte med det att göra alls finns tals försvunna okända flickor kvinnor som folk hade fått en susning om det var ansiktet och omständigheterna som gjorde allt bilden på lisa holm då spreds överallt en blond ung oskuldsfull flicka som bley mördad om nu denna teresa på bilden jag pratat om är sann så har vi lisa holm mer söt oskuldsfull bild har jag inte sett på med hunden i famnen som ska ha blivit dödad också och då pratar jag bara om ett av fyra eller fler offer min point är att detta knappast kommer att glömmas bort efter någon vecka gör de det så är det såklart allvarligt fel på folket samhället
2777,2.0,0,svinets kanske
1707,20.0,0,ungefär som de flesta andra förorter i stockholm  inte rinkeby  tenta eller alby  men inte heller danderyd  täby eller lidingö
5172,,1,statsministern säger att allt tyder på ett okej no shit sherlock lite konstigt att man inte ställt ut grövre betongsuggor eller haft såna få pollare som går att sänka eller vid behov då drottninggatan kring city känns ju som ett nästan givet terrormål gågata proppfylld med folk
5249,,1,är det inte helt otroligt att inte fler blev gripna dog jag förstod inte först att idioten åkt så långt på drottninggatan men de där lejonen som ska hindra trafik verkade trots allt haft en vis effekt eftersom jag förrått rätt fastnade minst 40 lejon i under bilen och ett oväsen som gjorde att folk blev varnade och därmed även ett par sekunders straff något som sannolikt räddade livet på rätt många jag förstår faktiskt varför vi nu hade bättre hinder på drottninggatan något som tvingat fordon att sicksacka
5757,,1,detta är sverige Vem förväntar du dig egentligen
3474,7.0,0,finns ingen säker källa på de ännu
5855,,1,har de provocerat dom för mkt nu i och med de möjliga förbuden mot ekologiska friskolor
854,6.0,0,källa  sunt förnuft och grundläggande slutledningsförmåga
5685,,1,politikerna ska väl skyddas folket bryr man ju oftast inte om det vi hör redan
4737,,1,drottninggatan stockholm trofan det är ett terrorbrott frågan är om den lyckats gripa en dessa dårar vill ju inte bli gripna för de vill ju bli martyrdöden
4097,52.0,0,förmodligen tack vare att loomis föraren  gårdagens hjälte   såg lastbilen svänga in på drottninggatan och började tuta och varna folk  lastbilen hade då inte heller fått upp så hög fart så första offren är närmare korsningen mäster samuelsgatan  loomis bilen har följt efter parallellet och tutat men stannar strax innan clas ohlson
2160,14.0,0,det konstaterades vara fejk många sidor tillbaka  kontot som efterlyste togs bort ganska omgående
698,42.0,0,när man levererad med lastbil  och går ur bilen för att lasta av  skall den alltid stängas av och låsas   iallafall ta ur nycklarna ur tändningslåset    det är det bland det viktigaste att tänka på särskilt när man levereras inne i stan
6159,,1,Kroppen ligger överkörd mycket blod och kroppsdelar kropp har avlägsnats från kroppen
2999,33.0,0,centrala stockholm är ju ett uppenbart mål pga symboliken men vi får väl vara glada att de inte är fler och smartare än att de inte gett sig på arvikafestivalen eller annat landsbyggdjippo
3696,15.0,0,säpo bedömde alltså honom och städfirman som pensionsräddare istället för is finansiärer  någon borde avgå
1636,32.0,0,lastbilschauffören är inte skyldig på något sätt  bara för att man lämnar fönstret öppet så får man inte hoppa in  visst fönstret skulle varit stängt men nu är det som det är
3457,64.0,0,han hoppade på någon kollektivtrafik    en kvinna såg honom med brända kläder och att han matchade beskrivningen och agerade konstigt  hon kontaktade en väktare i närheten som sen kontaktade polis  han började springa och försvann  strax därefter ringde någon in med samma beskrivning inne på bensinmack   polisen brottade ner honom och han skrek på en blandning mellan ryska och svenska att han var skyldig
3581,15.0,0,enligt tidigare uppgifter var  anordningen  snarare en portfölj som gm hade med sig i förarhytten
1291,16.0,0,utifrån bilder och uttalande intervjuer så kan vi säga att minst  människor har minst livet idag
4659,14.0,0,kanske redan kommenterats försöker läsa ikapp    tycker det ser ut som kapuschong med fuskpälsbräm
5616,,1,Kanske vi ska vänta tills de också begår terrorbrott i sverige vi ska fortsätta leva som robotar och ta hand om varandra medan kaosmänniskorna kan planera sina illdåd i lugn och ro att man sökt sig till någonting betydligt bättre nog
1853,4.0,0,han jobbade uppenbarligen  arbetsinvandring
5232,,1,han är nog väldigt upptagen med att hantera situationen i syrien just nu vilket även är vad som borde prioriteras i dagens civilt samhälle polisen ska inte disponera om gatorna för att stoppa terrorism vi ska helt enkelt inte släppa in dem i landet
3763,49.0,0,jag raderade mitt inlägg  namnet på mgm var för mig oklart     det är riktigt vidrigt att religiösa vettvillingar oavsett härkomst hörsammar is och andras förmaningar att utföra terrordåd  och dessa dåd utförs t o m i sverige som i jämförelse har väldigt lite att göra med maktkampen i mellanöstern
3304,13.0,0,kan tänka mig att det var hans son som plockades in i hjulsta
6119,,1,undrar hur folk som tjatar om att gränskontrollerna ska avskaffas är tysta nu ett halvår framöver
5727,,1,skruva upp ljudet det är så klart skönt o höra
3743,12.0,0,hon såg ut att vara   den kvinnan  tror inte det är hon
3445,20.0,0,mgm verkar inte vara skriven någonstans alls  iaf inte i sverige  eller så har han skyddad identitet eller bytt namn
1998,19.0,0,nu överdriver du  kaparen hade annars avrättat föraren och kapat lastbilen på det sättet istället  som i berlin nyligen
663,3.0,0,en lemläst kropp
4779,,1,berätta för några kollegor och timmar innan det hände att jag förmodar vi kommer ha ett terrordåd i sthlm inom år trodde det inte år så svårt dock men det krävs ju inget geni för att räkna ut att det här skulle hända i tanke på sveriges oansvariga samhälls tack sjuklövern
5353,,1,se svartmuskig ut på de bilder som visar mina över a gärningsman a flyktingar flyktingbarn ev som fått avslag b tiggare c muslim av något slag den skyldige står med möjligheter att finna i grupp a c ovan
3748,18.0,0,ok  så vem är det då som är mgm  så att alla kan sluta att misstänkliggöra en oskyldig
4413,12.0,0,är det ingen som har ägarinformation på den vita mercan i kungsholmen
4744,,1,vart står man för att en flagga på sin facebook profil nej just det svenska flaggan är en 😂
5530,,1,det va bara cn tidsfråga innan sverige skulle råka hit för terrorism igen mina tankar går till de drabbade det börjar bli tätt med attacker nu
5575,,1,jag får att tänka på invandraren från skarpnäck som bara tog tunnelbanan in till Skarpnäck där knuffade läraren ner en svensk kille framför tåget sedan är han fast igen detta kanske är något liknande en arg gubbe från märsta åker till stan där ser han en lastbil som står med nycklarna i och han ser chansen ari avreagera invandrarna lite han hoppar på i bilen och dödar lite folk sedan tar han pendeln hem till märsta
709,11.0,0,hoppade kanske ur bilen och ner i rulltrappan tio meter därifrån
1282,30.0,0,vid vilken restaurang stals lastbilen  frågan är om gärningsmannen spanat in tider och avlastningsrutiner eller om han har någon koppling till restaurangen som get info  känns inte som någon impulsgärning
5864,,1,Jag chansen är inte stor jag tror det är och ickesvensk
5068,,1,när man inte har råd med ett bra försvar i usa tilldelas man en underbetald public försvarare i sverige verkar man tilldelas de bästa försvaret vem betalar jag har svårt att tro att den anklagade står högst för
2675,19.0,0,exakt det jag menar     döda på mest trafikerade gatan en fredag klockan  ca    uruselt resultat som tur är   döda
4029,22.0,0,jag har inte hunnit följa mediarapporteringen så mycket idag  har det framkommit några kopplingar till någon särskild moské eller predikant eller liknande
1306,7.0,0,jävlar vad fort det gick  läskigt värre
5496,,1,men ta det lugnt för fan gärningsmannen skulle troligen sprungit därifrån möjligen beväpnad hur fan ska man kunna lägga dessa bilder här honom
5504,,1,Vem trycker man för att få flagga upp sin facebook profil nej just det svenska flaggan är så rasistsymbol
2237,15.0,0,tror dom har koll över flashback och redan varit informerad om det där långt innan
3302,4.0,0,knappast  många fler år
5592,,1,begäran avslagen p g k yttrandefrihet och empatilöshet
2038,58.0,0,tyvär är det så i dagens uppkopplade samhälle  vid varje terrordåd stor olycka är det alltid folk som fotar och dokumenterar händelsen som sprids på nätet  visst det är sjukt och vidrigt och jag tycker synd om familj som kanske råkar se sina nära och kära på det viset men det är inget som går att stoppa tyvär
1529,3.0,0,inte vita skor
1663,52.0,0,någon som har kolla på totalt antal skadade på sjukhus    karolinska gick ju ut med  skadade hos sig  men alla tv nyheter jag kollad sa tidigare i eftermiddag och kväll att skadade körts till olika sjukhus och att total siffror från attacken kunde dröja pga dett    någon som snappat upp någon info
5450,,1,da faq har det med saken at göra hans fucking känslor märkligt argument för att tycka det är okej att försöka hänga ut folk hipp som happ nä fan det är aldrig okej att klä ut folk utan grund ha i åtanke hur en sån sak kan påverka en persons framtid och då tänker vi på dom faktiskt hängs ut men som visar sig inte ha ett jota t saken alt göra ibland blir det fel men låt oss försöka att göra rätt direkt 😉
6144,,1,ingen gapade terrordåd då en psyksjuk knackade ihjäl en och fyra i gamla stan
6166,,1,Hela den grymma bilden tarmar ser ut eller hänga ut ofattbart hemskt
3627,68.0,0,nu sa han ju i princip att ett av offren äär kan vara den  åriga flickan men de kan inte uttala sig eftersom anhöriga måste underrättas     spekulation    hade hon varit försvunnen hade de gått ut med de nu  men de vet att hon är ett av offren och går därför inte ut med efterlysning från polisens sida  de  vet  men rent formellt är det inte fastställt med dna
5739,,1,undrar om politikerna som tjatar om att gränskontrollerna ska avskaffas mer tysta nu ett tag framöver
5147,,1,det nämligen skillnad på att vara omhändertagen och Alla personer som plockats av polis kan ha varit personer som bettet sig uppseendeväckande t ex några allah akbar eller något detta har då dragit till sig polisens intresse som beslutat ätt vika ihop personen och ta artisten till stationen för kontroll
4891,,1,tycker också att det är oklart såklart exakt varför man stängde ner all verksamhet det var ju inte så att man stängde ner trafiken oh sedan satte igång att kontrollera eventuellt identifiera människor utan man stängde bara av tunnelbanan så att tusentals människor skulle måsta flytta runt miltals i en liten stad från början skulle ju först alla stängas in i butiker med mera i upp till flera timmar har vi ju hört men sedan ändrades det och då skulle alla plötsligt ut på gatorna utan möjlighet att ge skydd eller ta sig från city snabbt och fy varför är det ingen som undrat något över det bara gett en förklaring nån journalist kanske som frågat någon i ansvarig ställning efter samma typ av förklaring haha nej jag skoja bara förlåt silly me
2693,43.0,0,så om polisens tekniker har rätt i sin första analys  och det fanns en sprängladdning i hytten  så menar du att det är en normal sak att bära runt på och som man plötsligt får användning av vid en sådan här  stundens ingivelse
3060,38.0,0,eftersom lastbilen kapades på adolf fredriks kyrkogata som ligger i direkt anslutning till drottninggatan så var både avståndet och tiden från kapning till dåd mycket kort     det svarar också på din sista fråga om varför ingen hann varna
1597,19.0,0,var är då personen som blev kapad i mitten  den syns inte på din bild  eller ser jag fel
2729,23.0,0,om bilden togs när hon var barn och det inte tagits någon bild efter det så har du lösningen på ditt lilla problem
2625,5.0,0,nej det var inte den
5915,,1,ja det var en tro som till stor del mörkhyade med skägg har så jo det kan man se jag skulle aldrig påstått att det inte är nån ensam person det kan mycket väl vara en grupp människor som gjort Han tycker inte att det om påhoppet var befogat med tanke på att jag påstått något av varken tro eller att det inte skulle vara ett ensamdåd
3157,27.0,0,bakgavelliften som är elhydraulisk tar mycket batteri  så det är inte ologiskt att ha motorn igång om man ska lasta av mycket  detta gäller iaf gamla lastbilar
3314,10.0,0,en till profil med samma namn   vänner boende i stockholm
1722,14.0,0,brukar jihadister ha svart rånarluva  ingen av de anda lastbilsterroristerna har ju haft det
5279,,1,säkert ännu en isis gärningsman om det är under första valet era ögon återstår att se vem det var dock men chanserna och trenden den senaste tiden handlat om något annat kan väl varit nån annan så jag reserverar tankarna tills dess
1059,6.0,0,har det planerats en till presskonferens
4636,133.0,1,tycker också att det är oklart om exakt varför man stängde ner all kollektivtrafik  det var ju inte så att man stängde ner trafiken och sedan satte igång att kontrollera och identifiera människor utan man stängde bara av tunnelbanan så att tusentals människor skulle måsta driva runt miltals i en terrordrabbad stad  från början skulle ju först alla stängas in i butiker med mera i upp till flera timmar har vi ju hört  men sedan ändrades det och då skulle alla plötsligt ut på gatorna utan möjlighet att söka skydd eller ta sig från city snabbt och effektivt  varför  är det ingen som undrat något över det eller gett en förklaring  nån journalist kanske som frågat någon i ansvarig ställning efter nån typ av förklaring  haha nej jag skoja bara förlåt silly me
3242,45.0,0,nu är vi lite utanför tråden  men sätter man upp pekfingret med höger hand  ger man gud äran     det gör katolikerna   alla kristna i hela världen   särskilt     att man korsar sig med höger hand och tummen mot bröstet är till för skydd mot onda makter
1678,23.0,0,stämmer uppgifter om blod vid arlanda express  känns som en rimlig flyktväg av gm för att snabbt tas sig från stan till märsta
1757,8.0,0,vad får dig att misstänka just den parkeringen
6019,,1,på den tiden skrev de aldrig ut etnicitet Maten var svenska vad jag vet då var han iranier fast den kanske är svensk för dig
4191,29.0,0,hej   sök fup om ekobrottet där gm troligen bott på samma adress som gärningsmännen  finns på lexbase ali her abdumur alov   s   ser att bryggargatan finns med i utredningen
5116,,1,men ta det lugnt för fan gärningsmannen har troligen arbetat någonstans möjligen beväpnad hur fan ska man kunna lägga ut bilder här honom
563,69.0,1,om det hade varit högerextrema så hade man väl inte kört över random folk på gatan utan attackerat moskeer eller politiker  så det känns ju till   som en muslim  har svårt att vara chockad eller ledsen  det är tragiskt men väntat  oundvikligt  mer ledsen och arg över att vi hade alternativ till det här samhället som svt och andra tycker vi ska vänja oss vid och fortsätta sträva efter
2790,15.0,0,sjukhusen har dock fått in  med väldigt alkvarliga skador  så tyvärr kan siffran nog öka
863,4.0,0,vilken ålder på kvinnan
1484,27.0,0,hur är det med ev skottlossning  finns det bekräftat alls jag såg att det rullade förbi precis i expressens livesändning men det är väl gamla obekräftade uppgifter
5977,,1,här är bilder från svt på lastbilen på just nu bärgas vi står på Östra samuelsgatan som korsas från drottninggatan och det är åhlenshuset till höger ni ser och igenom sidan bak på lastbilen så är det uppsågat av att kunna söka efter en bomb fronten är intryckt vad det verkar med trasiga rutor och den ser väl även ut att vara utbränd det brukar stå horor i den korsningen på nätterna så de har blivit därifrån med sin arbetsplats edit såg nu att det brann även bak i lastbilen så de kanske har sågat upp för att kunna släcka ordentligt jag undrar om den körde runt i huset med mening att försöka sätta eld på varuhuset
5134,,1,nej snarare eftersom det är ungefär så troligt att det är en muslimsk invandrare som inte är uppväxt här så väl en mikroskopisk chans att det är ett löst nätverk också
206,16.0,0,kompisar på sjukhus som säger att det verkligen väller in ambulanser  dom har fått högsta krisberedskap
4488,59.0,0,ok tack  drottninggatan   m a o  dvs det var en av de få som ligger ganska nära åhléns  mittemot indiska  vid bryggargatan  den som filmade bombmannen för några år sedan var antingen samma butik eller en som låg precis bredvid     att inte värdetransportbilen syns på den filmen beror sannolikt att den blev prejad  eller vad som nu hände  tidigare
870,47.0,1,statsministern säger att allt tyder på ett terrordåd   no shit  sherlock     lite konstigt att man inte ställt ut grövre betongsuggor eller monterat såna där pollare som går att sänka ned vid behov  just drottninggatan kring city känns ju som ett rätt givet terrormål  gågata proppfylld med folk
4493,31.0,0,största valören är värd knappt en tia  så det kan bli rediga buntar för att betala en middag  speciellt om man har mindre valörer    alla butiker har sedelräknare där  inflation ja
502,37.0,0,alla rykten om skottlossning bör vara falska  bilen stals ju medan föraren lastade av så det är knappast någon stor plan bakom utan bör vara en ensam galning som såg tillfället och fick ingivelsen att leka terrorist
1028,33.0,0,låter mycket osannolikt att information om antal döda skulle läggas upp på sll s intranät  säger som anställd i landstinget men har inte  tillgång till intranätet hemiftån  kan nog bortse från det ryktet
3840,10.0,0,då är det definitivt inte hennes hund som ligger död
2690,39.0,0,det faktum att ett betonglejon betongsugga kördes på i korsningen kungsgatan drottninggatan räddade såvitt jag såg ett antal liv  lejonet släpades med framför under lastbilen  och det lät fördjävligt  jag såg folk vända sig mot ljudet och flytta sig
5581,,1,ja döm oss och återanpassa is sympatisören och ge stackarn ett liv och lägenhet
5056,,1,enligt media var ändå invandrarna de stora hjältarna efteråt och hjälte de skadade medan hundratals svenskar stod där tjöt och tjattrade i mobilen
1570,14.0,0,en rapportering var att åkaren höll på att lasta av när gm gled in
2773,8.0,0,familjen är skadlig för barn  de bör omhändertas
5991,,1,åh nej du är bott i tatarstan i ryssland och kände honom då för år sen när jag inte bodde att sverige är det inte kallt där på vintern
2731,15.0,0,tack  jag var fokuserad på  åringen och missade att det här var en annan gripen
804,53.0,1,sverige är inte alls förberett på den här typen av handlingar  det är naiviteten som tar överhand i allt kritiskt tänkande  det är därför polisen inte vet något  det är därför överläkarna på sjukhusen inte vet något och det är därför media mörkar all viktig information till allmänheten  sverige  ett jonestown på tjack
5847,,1,helvete kan någon bekräfta att fallet även är en skottlossning och lastbilsolycka mea andra ord detta var bara en tidsfråga
3645,18.0,0,säpo bekräftade just att de hade vissa uppgifter om mannen tidigare  men inget som ledde till några åtgärder
2454,22.0,0,jag ringde numret nyss som var på den sidan och han svarade  det är ju helt fel person ni har hängt ut
4598,11.0,0,det låter som en rimlig förklaring av säpos intresse för mannen
3104,10.0,0,avpixlat har nu lagt upp bild på den misstänkte terroristen
4875,,1,hur fan ska någon veta resten förutom gärningsmannen
5959,,1,du då muslim
200,15.0,1,ja  för det är säkert en isis sympatisör som kör en öl bil   procent svensk
3099,74.0,0,händelseförloppet klarnar    ingen tillfällighet med kopplongen till kaukasus  stanländerna  dvs st petersburg  detta verkar ha att göra med någon politisk aspekt där i nutid     gm försökte detonera en bomb i tbanan  misslyckas     vad göra  ser lb av tillfällighet och byter modus  lyckas     bomben i lb skulle alltså detonerats i tbanan     här finns stöd utifrån från den grupp han tillhör  med bombbygge etc    säpo känner till denna gruppering  därav att rätt folk plockas in snabbt
2278,19.0,0,ska tydligen vara en doktor från någon privatklinik som låg intill drottninggatan som rusade ut o försökte hjälpa till
3561,14.0,0,enligt svt har polisen hittat sprängmedel i lastbilen  det gör ju ölstöld ganska osannolikt
5892,,1,relevans ska du inte citera drömmar och andra vaga profetior var du ändå är igång
4474,25.0,0,ett betonglejon släpades med sista biten under bilen  som jag skrev tidigare tror jag att styrningen pajade av det och bilen kraschade in i åhlens
4514,50.0,0,kirgizistan är ett land som knappast ger rätt till asyl  det ligger nära till hands att terroristen drabbades av ikea syndromet  dvs hellre livstid i svenskt fängelse än att att åka hem  dessutom övertygad jihadist  eller så var han en viktig forskare som sverige desperat behövde  jag har inga fördomar
5794,,1,i scenariot du beskrev uteslöt vi ju det individen vi diskuterade scenario åldern annars blir det jobbigt ska vi sitta och gå igenom alla scenarion som är möjliga t ex att barnet har down Det ligger i fallet du förstår nog själv ontopic ag tycker att filmen är ganska konstigt att man uteslöt att bekräfta den tredje personen som dog direkt på plats i tråden om man sitter på olika information t ex antal döda är det en konspiration har jag postat ett inlägg här om man sitter på olika information t ex antal döda är det en konspiration
391,10.0,0,säpo vill inte säga att det är terrordåd på tv
5618,,1,ja detta år kanske ett av barnen som vistårinteut kämpar för bilderna från bl a senaste låt alla afghanbarn få stanna manifestationen i sthlm för några veckor sedan i fingranskas trotteri ska väl den här på forumet som är bäst koll på det sällskapet han är är bannad för tillfället lägger in länken hos mannen så arresterades på hjulsta
5258,,1,Att man inte har råd med ett bra försvar inom usa tilldelas man en underbetald public defender i sverige borde man tillhandahålla det bästa försvaret vem det jag har svårt att tro att den anklagade står för kostnaderna
1495,35.0,0,jaså  säg mig  varför skulle en psyksjuk stanna på platsen  hur tänker en psyksjuk           ja  se där  psyksjuka kan agera olika  kanske finns det till och med olika psykiska sjukdomar som resulterar i olika beteenden
2695,16.0,0,bilder på den polisen grep i hjulsta  någon som vet vem det är och hans inblandning
2027,12.0,1,personen ligger överkörd  mycket blod och kroppsdelar som har avlägsnats från kroppen
5248,,1,trots den enorma polisinsatsen och den obligatoriska hyllningen av dem själva tex från polisen hit melin då kan man med fog hävda att polisens insats inte var överdrivet lyckad trots att de snabbt var på plats men stängde ner t banan och pendeltågen i timmar så missade faktiskt gärningsmannen som letat sig ända ut till Globen dessutom kan man undra om det öht värt att satsa en massa resurser på säpo och fra när såna här knäppgökar slinker igenom söknätet trots att personen ifråga mycket tydligt med sin facebooksida gav uttryck för någon slags personlig jihad Eller vore bättre att satsa på ett gäng tonåriga nördhackers
5463,,1,hva kommer til å hende nu i kjølvannet av muslimsk terror selvransakelse hos personer som har sørget om at sverige er hele verdens folkhem dvs svensker flest eller fakkeltog mot utlandet Her tips er det siste pluss enda at åpne grenser for all mulig skitt fra muslimske eller judiska länder som og bo i sverige
2568,23.0,0,en studie av religiös tillhörighet av fångar i usa visade att   inte hade någon föredragen religion  och att bara    var ateister  just saying
64,8.0,0,lyssnar man på sr är det absolut terrorattack
3884,13.0,0,precis lika vidriga som gm  om inte värre    sök hjälp säger jag bara
2062,32.0,0,är det helt säkert att de skottskadade personerna är offer för just det här dådet  andra brott kan ju ha ägt rum samtidigt av en slump eller vad man ska kalla det
5276,,1,är sen några hundra meter från åhléns måste man röra sig ditåt och kolla läget månntro stor fest för politiker och media äntligen fick dom vad dom ville bara att gratulera
492,5.0,0,gör dom till en länk
379,6.0,0,skriv vart du hört det ifrån
4859,,1,min gissning skulle vara att diet snarare är journalisterna som tycker filmen blir bra bilder ur ett jämstäldhetsperspektiv och tycker att även kvinnliga poliser kan vara tuffa om det är eh konsekvens av hur journalisterna väljer ut materialet snarare än något som har koppling till hur det såg ut pä riktigt det är min enkrona »
3993,10.0,0,jag vill se videos på ni och insatsstyrkan  lägg upp
4887,,1,Detta inlägg Antalet islamisters politiska avancemang i Europa att det finns terrorister i sverige verkar komma som en överraskning och många sverige är extremt utsatt och infiltrerat av islamister sedan länge
1076,113.0,0,på ena bilden   som aftonbladet visar   på den mannen som eftersöks   står han med ngt blåaktigt i handen  kanske det är en flaska el kopp av ngt slag   vore det ju på sin plats att eftersöka alla lämpliga skräpkorgar i närheten el ivartfall eftersökande av blå pappersmugg el burk omnejd där fotot togs   om man vill eftersöka en möjlig dna träff   såvida det inte är en mobil  sedan skiljer sig de  bilderna lite åt på samma man  ena bilden på hooden i trappan ser han ut kring   med bred näsa och skägg  grånat nedre  på andra bilden ngt yngre utan skägg    jag har en spekulation om etniskt ursprung efter noga betittning på bild
878,48.0,0,kan bara svara för mig själv  ja  det gjorde jag ofta  inte som sagt på osäkra ställen i centrum  där låstes bilen såklart  men på landsbygden där jag oftast körde så lämnade jag nycklarna i bilen under   minuters lossning  sen hade jag kollegor som alltid låste väldigt noggrant
337,55.0,0,kan jag snälla få svar på den här frågan  är väldigt orolig då flickvännen var i fridhemsplan  helt panikslagen och rädd och väntade på bussen hem    nu får jag varken tag på henne eller hennes vänner och det rapporteras om skottlossning i fridhemsplan  kan vi snälla vara mer exakta med platserna det har skett på
1016,10.0,0,gärningsmannen kanske bara siktade på sådana som såg svenska ut
1275,51.0,0,anledningen att inga fler dödsoffer bekräftas är att det spelar ingen roll om en person kommer in i en icakasse  en läkare måste dödsförklara vilket man oftast hör att personen fördes till sjukhus men dödsförklardes senare alternativt avled  så fackligt sätt är man fortfarande vid liv tills någon sagt något annat
3798,29.0,0,bilden på mannen som är kapad på mitten kommer väl inte från den här attacken  det är ju inte en asfaltsgata  det finns heller inga vita streck på vägen
4551,9.0,0,jo nu har man det efter en omfattande utredning
3342,22.0,0,a där ser man   dog i nice vid samma typ av attack  vi har haft tur även om  döda givetvis är tragiskt
4911,,1,och ju förr desto bättre så fler vågade vakna till verkligheten så vi kunde få slut på de här galenskaperna åt jävla gång
995,9.0,0,sjukhusets intranät talade någon om  som sa just döda
1981,39.0,0,han skriver i vart fall på uzbekiska  konsekvent stavat med kyrillisk text  inte med den modernare latinska  och ryska  och delar en massa uzbekiska texter  men jag har inte sett någon text på riksturkiska och heller ingen på arabiska
4297,35.0,0,känd sedan tidigare check  bara att vänta på om avpixlats uppgifter stämmer att han skulle utvisats redan i januari  då blir det två check på hur ineffektiv och rent värdelös svensk polis och rättsväsende är
161,3.0,0,bild på lastbilen
